지점,지점명,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%)
936,신포,2024-05-16 05:00,9.5,257.1,5.6,0,1001.6,1009,64
936,신포,2024-05-16 06:00,9.9,228.5,5.3,0,1002.5,1009.9,65
936,신포,2024-05-16 07:00,12,245.8,5.5,0,1003,1010.3,56
936,신포,2024-05-16 08:00,12.6,241.8,5.1,0,1003.6,1010.9,47
936,신포,2024-05-16 09:00,14.2,250.7,7,0,1003.5,1010.7,41
936,신포,2024-05-16 10:00,16.4,249.4,5.5,0,1003.4,1010.6,37
936,신포,2024-05-16 11:00,18.4,249.5,5.8,0,1003.2,1010.3,36
936,신포,2024-05-16 12:00,18.8,266.8,7.1,0,1002.7,1009.8,29
936,신포,2024-05-16 13:00,20,257.4,7.3,0,1002.1,1009.2,27
936,신포,2024-05-16 14:00,21.1,258.3,8.1,0,1001.5,1008.6,27
936,신포,2024-05-16 15:00,21.6,262.1,7.1,0,1000.9,1007.9,23
936,신포,2024-05-16 16:00,21.9,278.1,7.8,0,1000.8,1007.8,21
936,신포,2024-05-16 17:00,21.7,277.1,6.3,0,1001,1008,24
936,신포,2024-05-16 18:00,20.6,274.6,5.5,0,1001.3,1008.4,28
936,신포,2024-05-16 19:00,19,257.8,3.8,0,1002.2,1009.3,36
936,신포,2024-05-16 20:00,17.3,268.8,2.8,0,1003.1,1010.3,42
936,신포,2024-05-16 21:00,14.8,224.1,3.3,0,1004,1011.2,51
936,신포,2024-05-16 22:00,14.2,230,3.1,0,1004.6,1011.9,53
936,신포,2024-05-16 23:00,14.2,270.3,3.7,0,1004.9,1012.2,51
936,신포,2024-05-17 00:00,12.3,217.1,2.2,0,1005.5,1012.8,58
936,신포,2024-05-17 01:00,11.4,246.6,1.1,0,1005.9,1013.3,65
936,신포,2024-05-17 02:00,10.5,264.5,.7,0,1006.3,1013.7,71
936,신포,2024-05-17 03:00,10.1,291.6,.7,0,1006.3,1013.7,77
936,신포,2024-05-17 04:00,8.6,62.6,2.2,0,1006.8,1014.2,86
936,신포,2024-05-17 05:00,8.7,239.5,1.2,0,1007.5,1014.9,88
936,신포,2024-05-17 06:00,8.6,78.6,1,0,1008.2,1015.7,89
936,신포,2024-05-17 07:00,11.8,254.6,.8,0,1008.5,1015.9,83
936,신포,2024-05-17 08:00,14.9,97.5,1,0,1008.6,1015.9,70
936,신포,2024-05-17 09:00,19.5,208,2.2,0,1008.6,1015.7,40
936,신포,2024-05-17 10:00,20.4,236.4,1.9,0,1008.4,1015.5,38
936,신포,2024-05-17 11:00,23.3,194.8,2.1,0,1008.3,1015.3,29
936,신포,2024-05-17 12:00,23.9,209.4,3.6,0,1008.1,1015.1,22
936,신포,2024-05-17 13:00,24,221.1,3,0,1007.9,1014.9,27
936,신포,2024-05-17 14:00,25.7,177.5,4.3,0,1007.5,1014.5,28
936,신포,2024-05-17 15:00,24.7,201.5,4.3,0,1007.5,1014.5,28
936,신포,2024-05-17 16:00,24.4,216.5,3.8,0,1007.4,1014.4,31
936,신포,2024-05-17 17:00,23.6,206,4,0,1007.3,1014.3,30
936,신포,2024-05-17 18:00,22.8,214.4,2.9,0,1007.7,1014.7,30
936,신포,2024-05-17 19:00,20.7,251.2,1.9,0,1008.3,1015.4,40
936,신포,2024-05-17 20:00,17.7,289.1,1.6,0,1009.3,1016.5,58
936,신포,2024-05-17 21:00,15.2,220.2,2.3,0,1010.2,1017.5,59
936,신포,2024-05-17 22:00,15.1,261.5,3.2,0,1010.5,1017.8,64
936,신포,2024-05-17 23:00,14.1,,,0,1010.7,1018,68
936,신포,2024-05-18 00:00,14,264,4.2,0,1010.7,1018,70
936,신포,2024-05-18 01:00,12.2,245.1,2.9,0,1010.6,1018,80
936,신포,2024-05-18 02:00,12.1,256.7,2.3,0,1010.6,1018,84
936,신포,2024-05-18 03:00,12,263.6,2.6,0,1010.5,1017.9,86
936,신포,2024-05-18 04:00,11.8,247.6,2.5,0,1010.6,1018,88
936,신포,2024-05-18 05:00,11.7,247.7,2.4,0,1011,1018.4,90
936,신포,2024-05-18 06:00,11.7,255.7,1.9,0,1011.3,1018.7,91
936,신포,2024-05-18 07:00,15.7,276.4,1.1,0,1011.5,1018.8,85
936,신포,2024-05-18 08:00,19.2,340.1,.7,0,1011.6,1018.7,66
936,신포,2024-05-18 09:00,20.8,205.7,2.3,0,1011.7,1018.8,60
936,신포,2024-05-18 10:00,23.1,182.8,1.6,0,1011.5,1018.6,36
936,신포,2024-05-18 11:00,24.1,194.1,3.1,0,1011.3,1018.3,35
936,신포,2024-05-18 12:00,25.7,224.1,2.5,0,1010.7,1017.7,36
936,신포,2024-05-18 13:00,26.9,198.5,2.4,0,1009.9,1016.9,31
936,신포,2024-05-18 14:00,27.2,198.5,2.6,0,1009.3,1016.3,28
936,신포,2024-05-18 15:00,27.1,216,3.9,0,1008.8,1015.8,21
936,신포,2024-05-18 16:00,27.1,193.3,3.2,0,1008.2,1015.2,27
936,신포,2024-05-18 17:00,25.9,203.9,3.9,0,1008.1,1015.1,28
936,신포,2024-05-18 18:00,24.9,230.9,3.6,0,1008.3,1015.3,31
936,신포,2024-05-18 19:00,22.5,269.8,2.4,0,1008.6,1015.7,41
936,신포,2024-05-18 20:00,18.3,231.3,2.3,0,1009.2,1016.4,57
936,신포,2024-05-18 21:00,16.1,235.7,2.3,0,1010,1017.3,64
936,신포,2024-05-18 22:00,16,249.2,3.2,0,1010.1,1017.4,65
936,신포,2024-05-18 23:00,15.6,261.4,2.9,0,1010,1017.3,68
936,신포,2024-05-19 00:00,14,236.4,1.4,0,1009.7,1017,78
936,신포,2024-05-19 01:00,13.5,0,.4,0,1009.5,1016.8,82
936,신포,2024-05-19 02:00,12.2,0,.3,0,1009.5,1016.9,88
936,신포,2024-05-19 03:00,11.8,221,.9,0,1009.3,1016.7,90
936,신포,2024-05-19 04:00,11.8,241.7,.5,0,1009.3,1016.7,91
936,신포,2024-05-19 05:00,11.2,256.7,.7,0,1009.1,1016.5,91
936,신포,2024-05-19 06:00,11,0,.3,0,1009.3,1016.7,91
936,신포,2024-05-19 07:00,14.4,0,.2,0,1009.4,1016.7,85
936,신포,2024-05-19 08:00,19.4,0,.4,0,1009.4,1016.5,67
936,신포,2024-05-19 09:00,21.3,70,2.5,0,1009.2,1016.3,54
936,신포,2024-05-19 10:00,24.8,103.1,1.4,0,1008.8,1015.8,46
936,신포,2024-05-19 11:00,26.2,78.5,1.9,0,1008.2,1015.2,33
936,신포,2024-05-19 12:00,28.5,147.8,1.4,0,1007.4,1014.3,29
936,신포,2024-05-19 13:00,29.3,135.8,2.5,0,1006.7,1013.6,22
936,신포,2024-05-19 14:00,29.8,167.4,2.3,0,1006,1012.8,20
936,신포,2024-05-19 15:00,30.2,221.3,2.8,0,1005.1,1012,19
936,신포,2024-05-19 16:00,30.1,259.5,2.5,0,1004.7,1011.6,29
936,신포,2024-05-19 17:00,29.8,215.5,2.9,0,1004.6,1011.4,28
936,신포,2024-05-19 18:00,28.1,215.3,3,0,1004.9,1011.8,29
936,신포,2024-05-19 19:00,23.5,247.4,2,0,1005.3,1012.3,44
936,신포,2024-05-19 20:00,20.5,251.6,3.1,0,1006,1013.1,52
936,신포,2024-05-19 21:00,18.1,248.3,2.9,0,1006.8,1014,57
936,신포,2024-05-19 22:00,17.5,242.8,3.2,0,1006.9,1014.1,65
936,신포,2024-05-19 23:00,16.9,246.3,1.1,0,1006.5,1013.7,74
936,신포,2024-05-20 00:00,15.5,0,.1,0,1006.4,1013.7,81
936,신포,2024-05-20 01:00,15.1,0,.4,0,1006.2,1013.5,85
936,신포,2024-05-20 02:00,13.9,0,.4,0,1005.7,1013,81
936,신포,2024-05-20 03:00,13.2,266.4,.7,0,1006.1,1013.4,86
936,신포,2024-05-20 04:00,12.6,275.9,1.2,0,1005.7,1013,89
936,신포,2024-05-20 05:00,12,0,.4,0,1006.4,1013.7,88
936,신포,2024-05-20 06:00,12.4,0,.1,0,1007,1014.3,87
936,신포,2024-05-20 07:00,15.6,0,.1,0,1007.7,1015,77
936,신포,2024-05-20 08:00,18.8,72.1,1.8,0,1008.3,1015.4,55
936,신포,2024-05-20 09:00,23.7,116.5,.9,0,1008.3,1015.3,45
936,신포,2024-05-20 10:00,25.9,294.3,3.5,0,1008.1,1015.1,24
936,신포,2024-05-20 11:00,27.7,298.4,4.6,0,1007.8,1014.7,21
936,신포,2024-05-20 12:00,28.4,280.4,4.3,0,1007.3,1014.2,20
936,신포,2024-05-20 13:00,29.8,274.4,3.2,0,1006.6,1013.5,21
936,신포,2024-05-20 14:00,30.2,276.6,3,0,1006,1012.9,15
936,신포,2024-05-20 15:00,30.4,199.4,2.4,0,1005.6,1012.5,24
936,신포,2024-05-20 16:00,30.2,230.4,1.4,0,1005.6,1012.5,25
936,신포,2024-05-20 17:00,30.2,218.4,3.3,0,1005.5,1012.4,30
936,신포,2024-05-20 18:00,28.7,228.1,2.5,0,1005.8,1012.7,35
936,신포,2024-05-20 19:00,26,238.2,2.1,0,1006.7,1013.7,38
936,신포,2024-05-20 20:00,20.4,213.2,1.8,0,1008,1015.1,58
936,신포,2024-05-20 21:00,18.8,255.8,.6,0,1008.7,1015.8,66
936,신포,2024-05-20 22:00,17.6,244.4,.6,0,1009.4,1016.6,71
936,신포,2024-05-20 23:00,16.2,251.2,.8,0,1009.8,1017.1,76
936,신포,2024-05-21 00:00,15.3,0,.2,0,1010.2,1017.5,81
936,신포,2024-05-21 01:00,14.2,215.6,1.4,0,1010.3,1017.6,87
936,신포,2024-05-21 02:00,14.2,220.9,1.1,0,1010.3,1017.6,90
936,신포,2024-05-21 03:00,13.6,0,.4,0,1010.5,1017.8,92
936,신포,2024-05-21 04:00,12.9,199.4,.5,0,1010.9,1018.2,93
936,신포,2024-05-21 05:00,12.4,217.8,.7,0,1011.5,1018.9,94
936,신포,2024-05-21 06:00,12.5,213.4,.8,0,1012.2,1019.6,95
936,신포,2024-05-21 07:00,15.9,0,.1,0,1012.9,1020.2,87
936,신포,2024-05-21 08:00,18.6,96,3.6,0,1013.2,1020.4,75
936,신포,2024-05-21 09:00,19.9,88.8,3.3,0,1013.4,1020.6,69
936,신포,2024-05-21 10:00,21.6,114.4,3.7,0,1013.2,1020.3,62
936,신포,2024-05-21 11:00,22.8,90.3,4.7,0,1012.6,1019.7,55
936,신포,2024-05-21 12:00,24.2,111.9,4.7,0,1012.3,1019.3,53
936,신포,2024-05-21 13:00,24.8,79.4,4.8,0,1012,1019,52
936,신포,2024-05-21 14:00,24.7,95.1,3.9,0,1011.6,1018.6,51
936,신포,2024-05-21 15:00,26,103.3,3.2,0,1011.1,1018.1,47
936,신포,2024-05-21 16:00,25.9,95.7,2.4,0,1010.4,1017.4,48
936,신포,2024-05-21 17:00,24.5,127.1,3.3,0,1010.3,1017.3,57
936,신포,2024-05-21 18:00,22.3,185.2,2.9,0,1010.4,1017.5,61
936,신포,2024-05-21 19:00,21.1,282.8,1,0,1011,1018.1,68
936,신포,2024-05-21 20:00,19.1,239.3,.7,0,1011.7,1018.8,69
936,신포,2024-05-21 21:00,18.3,209.9,1,0,1012.7,1019.9,76
936,신포,2024-05-21 22:00,16.2,199.5,1.1,0,1012.9,1020.2,85
936,신포,2024-05-21 23:00,15.4,208.4,1,0,1013,1020.3,87
936,신포,2024-05-22 00:00,14.8,211.2,.5,0,1012.9,1020.2,88
